********************************************************************************
Obsolete PIO Core v6.1.18 is used (previous was 6.1.19)
Please remove multiple PIO Cores from a system:
https://docs.platformio.org/en/latest/core/installation/troubleshooting.html
********************************************************************************
--- Terminal on /dev/ttyUSB0 | 921600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H

0,6433792
0,6564352
0,6106624
0,5825280
0,5839616
0,5549056
0,5700608
0,5422336
0,5275136
0,4997120
0,4657664
0,4558336
0,4152064
0,3877120
0,3433472
0,3191808
0,2987008
0,2554624
[I] StreamCopy.h : 185 - StreamCopy::copy  1024 -> 1024 -> 1024 bytes - in 1 hops
0,2251264
0,1882624
0,1486592
0,1119744
0,1066240
0,248064
0,200704
0,-393216
0,-569856
0,-894720
0,-1313024
0,-1527808
0,-2094848
0,-2124800
0,-2733824
0,-3414784
0,-3406848
0,-3981824
0,-4529152
0,-5176320
0,-5251072
0,-5391616
0,-5947392
0,-6203136
0,-6568960
0,-6771712
0,-7344384
0,-7390208
0,-7933184
0,-8089856
0,-8558592
0,-8352256
0,-9035520
0,-9489408
0,-9704960
0,-10289408
0,-10501888
0,-10415104
0,-11010304
0,-11176704
0,-11185152
0,-11479040
0,-11556864
0,-11773952
0,-12062976
0,-12295936
0,-12058624
0,-12109056
0,-12215808
0,-12525568
0,-12703744
0,-12800000
0,-12678656
0,-12856576
0,-12809728
0,-13220608
0,-13350144
0,-13580032
0,-13901824
0,-13680384
0,-13771008
0,-13600000
0,-13704448
0,-13687808
0,-13966336
0,-13907968
0,-14146560
0,-14009600
0,-14269440
0,-14396928
0,-14353408
0,-14875136
0,-14591744
0,-15019008
0,-14991616
0,-15400704
0,-15611392
0,-15875072
0,-16402944
0,-16043008
0,-16028672
0,-16326144
0,-16509440
0,-16485376
0,-16657664
0,-16979712
0,-17157376
0,-17213952
0,-17195008
0,-17171712
0,-17396736
0,-17594368
0,-17626112
0,-17461504
0,-17436672
0,-17492480
0,-17551104
0,-17766912
0,-17404160
0,-17342208
0,-17058560
0,-16874496
0,-16910080
0,-17008896
0,-16914176
0,-16819712
0,-16713216
0,-16507904
0,-16716288
0,-16775424
0,-16825088
0,-16969728
0,-16908544
0,-16700928
0,-16482560
0,-16202240
0,-16522240
0,-16489472
0,-16537344
0,-16614400
0,-16664320
0,-16636928
0,-16592384
0,-16395264
0,-16587520
0,-17128960
0,-16841984
0,-17131520
[I] StreamCopy.h : 185 - StreamCopy::copy  1024 -> 1024 -> 1024 bytes - in 1 hops
0,-25604096
0,-25456640
0,-25729792
0,-25799936
0,-25984768
0,-25963008
0,-26067968
0,-26441984
0,-26511616
0,-26393088
0,-26508032
0,-26555392
0,-26654976
0,-26568960
0,-26749696
0,-27212288
0,-26828800
0,-26752000
0,-26593536
0,-26566656
0,-26717952
0,-26478592
0,-26560000
0,-26767872
0,-26550528
0,-26478848
0,-26168064
0,-26143488
0,-25948416
0,-25940480
0,-26129408
0,-26050048
0,-25644544
0,-25465600
0,-25827072
0,-25556480
0,-25276160
0,-25076224
0,-25067776
0,-24615168
0,-24681984
0,-24331520
0,-24153088
0,-23447808
0,-23613184
0,-23291392
0,-23042816
0,-22396416
0,-22480384
0,-22266112
0,-22029056
0,-21795840
0,-21487616
0,-21613824
0,-21382144
0,-21141504
0,-20764928
0,-20395520
0,-20242176
0,-19658240
0,-19476480
0,-19202048
0,-18975744
0,-18870016
0,-18518784
0,-18461696
0,-17810432
0,-17591552
0,-17129216
0,-16507648
0,-16190976
0,-15890432
0,-15663872
0,-15279104
0,-14733312
0,-14102784
0,-13802752
0,-13442048
0,-12924928
0,-12699648
0,-12496640
0,-12361216
0,-11879936
0,-11187712
0,-11122688
0,-10412544
0,-10220288
0,-9632000
0,-9431808
0,-9092096
0,-8530688
0,-8210176
0,-7783168
0,-7470336
0,-6991360
0,-6836736
0,-6437632
0,-6232576
0,-6116096
0,-6042624
0,-5708800
0,-5102848
0,-4883200
0,-4512000
0,-4478976
0,-4319744
0,-4191744
0,-4023808
0,-4168960
0,-4077056
0,-3964672
0,-3761152
0,-3807744
0,-4018432
0,-3847168
0,-4083456
0,-3681792
0,-3909120
0,-3710720
0,-4001280
0,-3984128
